countyfips,mean_confirmed_7d_avg,mean_deaths_7d_avg
48165,78.42857142857143,0
51640,313.2857142857143,16
17059,29.428571428571427,0
21077,76,8
30031,714.7142857142857,1
39053,39.57142857142857,1
48167,7860.285714285715,68.42857142857143
31069,4,0
8045,589.4285714285714,4
30033,11.857142857142858,0
31071,3,0
40047,226.85714285714286,2.4285714285714284
53023,2,0
5051,606,5
21079,52.285714285714285,0
24023,39.57142857142857,0
40049,163.42857142857142,3.4285714285714284
48169,89.14285714285714,1.4285714285714286
29073,13.428571428571429,0
37071,2560.4285714285716,23.142857142857142
37073,35.285714285714285,2
20061,109.28571428571429,1
39055,489,43
16045,115.85714285714286,0
26049,3244.4285714285716,293.7142857142857
36037,261.14285714285717,5
1061,173.42857142857142,0
29075,72.57142857142857,9
28039,219,4
45043,1068.142857142857,14.285714285714286
18051,174.28571428571428,2
47053,369.85714285714283,1
4007,652.1428571428571,20.571428571428573
12041,291.7142857142857,0.14285714285714285
47055,244.14285714285714,4.285714285714286
51071,18.571428571428573,0
48171,145.71428571428572,0.2857142857142857
41021,2.5714285714285716,0
13123,409.14285714285717,2.857142857142857
54021,13.571428571428571,0
8047,13,0
30035,43.285714285714285,0.5714285714285714
12043,330.42857142857144,2.5714285714285716
26051,31.714285714285715,2
13125,17.857142857142858,0
48173,6,0
6021,257,1
34015,2919.8571428571427,201.14285714285714
51073,119.42857142857143,1
13127,2032.2857142857142,16.714285714285715
26053,51.285714285714285,1
30037,3,0
38033,3.2857142857142856,0
48175,59,0.7142857142857143
48177,540.8571428571429,6
51075,143.71428571428572,6
27049,155.42857142857142,8
16047,108.14285714285714,1
13129,774,20.571428571428573
56015,11,0
31073,13,0
20063,2.5714285714285716,0
13131,334.57142857142856,4
40051,343.2857142857143,5.714285714285714
33009,99.28571428571429,1
4009,347.14285714285717,5.285714285714286
20065,9.714285714285714,0
37075,15.428571428571429,0
47057,99,0
8049,38.857142857142854,1
38035,572.1428571428571,4
50013,13,0
26055,151.71428571428572,5
30039,6,0
5053,102.57142857142857,0
18053,440.42857142857144,28.714285714285715
20067,83.71428571428571,2
21081,82.14285714285714,5
22043,206.42857142857142,3
27051,35.57142857142857,1
31075,0,0
35017,61.42857142857143,1
38037,4,0
40053,5.714285714285714,0
41023,1.8571428571428572,0
46051,17.714285714285715,0
53025,1045.7142857142858,9.285714285714286
54023,35.42857142857143,0
55043,270.57142857142856,14
37077,1076.142857142857,25
26057,124,15
21083,414.85714285714283,21
20069,50.857142857142854,0
48179,145.85714285714286,3.857142857142857
53027,74,2
21085,164.85714285714286,11
48181,902.7142857142857,8.285714285714286
51077,112.42857142857143,4
20071,3,0
31077,7,0
21087,23,1
55045,119,1
55047,48.857142857142854,0
54025,81.14285714285714,3
1063,229.42857142857142,10
5055,209.85714285714286,0.5714285714285714
13133,194.42857142857142,10.857142857142858
17061,14.428571428571429,0
18055,217.14285714285714,33.714285714285715
19073,37,0
28041,181.14285714285714,10
29077,780.4285714285714,9
36039,276.7142857142857,18
37079,269.14285714285717,3
39057,522.5714285714286,10.571428571428571
42059,94.71428571428571,0
47059,258,4.571428571428571
51079,114.71428571428571,2
4011,42.714285714285715,1
51081,397.7142857142857,9
21089,63.857142857142854,0
45045,9109.714285714286,147.85714285714286
20073,13.285714285714286,0
45047,1092.857142857143,13.428571428571429
40055,75.28571428571429,7
48183,1158.4285714285713,16
46053,6,0
28043,748.2857142857143,16.285714285714285
38039,7.857142857142857,0
48185,784.8571428571429,4.285714285714286
17063,234,5
19075,62.285714285714285,1
29079,23.714285714285715,1
47061,78.85714285714286,2
35019,27.428571428571427,0
48187,1468,9.571428571428571
72055,51.57142857142857,0
72057,110.28571428571429,0
72059,99.28571428571429,0
72061,586.2857142857143,0
39059,94.71428571428571,6
37081,4563.142857142857,136.28571428571428
12045,225.28571428571428,0
8051,216.14285714285714,6
72063,166.71428571428572,0
19077,115.42857142857143,5
13135,14743.285714285714,211.85714285714286
46055,1,0
13137,914.5714285714286,45.57142857142857
2100,3.4285714285714284,0
1065,413.7142857142857,22.142857142857142
48189,1031.4285714285713,21.428571428571427
37083,526.2857142857143,5.571428571428571
51083,114.85714285714286,1
13139,4753.142857142857,69.85714285714286
31079,1668.2857142857142,46.285714285714285
48191,4.714285714285714,1
47063,834.8571428571429,7.571428571428571
12047,539.4285714285714,2
17065,11.571428571428571,0
18057,2129.1428571428573,102.71428571428571
19079,217.14285714285714,1
20075,35.142857142857146,0
31081,84.42857142857143,12
36041,6.571428571428571,0
39061,8306.142857142857,224.14285714285714
47065,4769.142857142857,41.714285714285715
48193,50.857142857142854,1.4285714285714286
46057,13.857142857142858,0
25013,7233,682.8571428571429
25015,1075.4285714285713,125.57142857142857
54027,55,1
45049,232.42857142857142,4.857142857142857
51650,824,4
13141,252.85714285714286,33.57142857142857
17067,24.428571428571427,1
18059,548.5714285714286,36.714285714285715
19081,97.57142857142857,2
21091,39.142857142857146,0
23009,19.285714285714285,1
28045,239,14
39063,193.28571428571428,2
47067,51.285714285714285,0
54029,77.28571428571429,0
46059,7,0
51085,549,30
48195,46,2
46061,15.571428571428571,0
13143,154.57142857142858,6
12049,754.4285714285714,4.285714285714286
47069,632.7142857142857,9.571428571428571
48197,10.142857142857142,0
17069,10.428571428571429,0
19083,124.14285714285714,0
21093,418.57142857142856,7.571428571428571
39065,141.28571428571428,12
47071,273.7142857142857,7
48199,647.7142857142857,5.714285714285714
35021,1,0
54031,50.285714285714285,0
24025,1540.7142857142858,66.57142857142857
21095,137.57142857142858,2.2857142857142856
31083,1,0
40057,4.571428571428571,0
37085,967.5714285714286,34.42857142857143
41025,5.428571428571429,0
20077,7.142857142857143,0
40059,2.857142857142857,0
13145,544,14
48201,62574.71428571428,612.2857142857143
18061,241.42857142857142,22
19085,77.71428571428571,0
21097,106.14285714285714,0
28047,1689.142857142857,23
29081,41.57142857142857,1
39067,15.285714285714286,1
48203,549.4285714285714,32.142857142857146
54033,151.85714285714286,1
51660,1018.4285714285714,29
13147,188.71428571428572,0
21099,64.42857142857143,0
9003,12257.57142857143,1407.857142857143
48205,76.85714285714286,2
20079,128.42857142857142,1
20081,38.857142857142854,0
40061,24.428571428571427,0
48207,27.571428571428573,0
72065,69.57142857142857,0
15001,116.14285714285714,0
47073,181,2
31085,0,0
48209,4106,23.142857142857142
37087,211.85714285714286,0
47075,236,4
13149,113.42857142857143,3
48211,30.428571428571427,0
5057,156,2
17071,8.428571428571429,0
21101,265.42857142857144,4
37089,1229.142857142857,52.42857142857143
47077,265.85714285714283,0
48213,475.7142857142857,6.285714285714286
18063,1612.2857142857142,105
12051,1478.142857142857,32.285714285714285
27053,15804.857142857143,804.8571428571429
51087,3208.5714285714284,177.28571428571428
1067,205.42857142857142,3
13151,2456.714285714286,37.142857142857146
17073,156.42857142857142,1
18065,334.57142857142856,18
19087,102.42857142857143,3
21103,69,2
29083,47.142857142857146,3
39069,85.28571428571429,0
47079,91.28571428571429,0.8571428571428571
51089,423.7142857142857,5
36043,220.42857142857142,4
12053,1358.2857142857142,19.142857142857142
37091,223.57142857142858,11
38041,6,0
21105,16,0
47081,164.28571428571428,0
29085,6.285714285714286,0
35023,83.57142857142857,0
48215,14333.285714285714,413.85714285714283
39071,88.85714285714286,1
51091,3,0
12055,955.7142857142857,19.428571428571427
30041,36.285714285714285,0
48217,241.57142857142858,1.8571428571428572
12057,26013.714285714286,276.42857142857144
33011,3621,270.14285714285717
26059,223.71428571428572,25
28049,4244,79.42857142857143
8053,3,0
31087,1,0
39073,99.57142857142857,9
48219,150,3.857142857142857
20083,10.142857142857142,0
37093,592.8571428571429,6.857142857142857
12059,356.57142857142856,1
28051,720.2857142857143,43.857142857142854
39075,305.2857142857143,5
29087,2,0
31089,5.428571428571429,0
15003,1231.142857142857,18.571428571428573
48221,297.85714285714283,5.142857142857143
41027,143.28571428571428,0
31091,4,0
51670,239.42857142857142,5
21107,366.42857142857144,33
48223,145.14285714285714,1
72067,71.71428571428571,0
45051,7273.571428571428,100
5059,1382,3.142857142857143
56017,15.571428571428571,0
26061,40,0
1069,1024.5714285714287,9.428571428571429
13153,1398.4285714285713,37.57142857142857
27055,33.285714285714285,0
47083,36.285714285714285,0
48225,230.28571428571428,0.5714285714285714
5061,222,1.4285714285714286
18067,716.4285714285714,61.285714285714285
19089,44.285714285714285,0
24027,3271.5714285714284,100.57142857142857
29089,32.714285714285715,0
31093,51.57142857142857,4
48227,115.57142857142857,2.4285714285714284
29091,83.85714285714286,0
27057,15.285714285714286,0
34017,19318.428571428572,1497.2857142857142
48229,18.428571428571427,0.2857142857142857
8055,5.571428571428571,1
40063,46.142857142857146,1
46065,80.85714285714286,2
72069,132.28571428571428,0
6023,202.28571428571428,4
19091,73.28571428571429,1
32013,92.57142857142857,4
28053,235.28571428571428,10
47085,68,2.7142857142857144
48231,915.8571428571429,9.142857142857142
34019,1110.7142857142858,126
42061,277.42857142857144,4
18069,112.85714285714286,2.2857142857142856
26063,119.42857142857143,3
39077,321.14285714285717,3
46067,22.142857142857142,0
48233,101.57142857142857,1.1428571428571428
37095,35,0
46069,3,0
22045,1882.5714285714287,55.857142857142854
22047,993.5714285714286,45.142857142857146
19093,27.428571428571427,0
16049,23,0
6025,8941,173.42857142857142
5063,173.42857142857142,0
12061,1852,31.428571428571427
42063,198.85714285714286,6
26065,1341.2857142857142,29
6027,41.42857142857143,1
26067,248.28571428571428,5
26069,123.85714285714286,11
19095,71.85714285714286,1
55049,55,0
37097,1464.7142857142858,15.857142857142858
48235,5.571428571428571,0
26071,11.428571428571429,1
29093,7.285714285714286,0
55051,45.857142857142854,1
17075,203.28571428571428,5
13155,122,1
72071,92.14285714285714,0
26073,189.85714285714286,8
27059,97.28571428571429,0
53029,221.71428571428572,11
51093,298.7142857142857,9
28055,17,1
27061,113.28571428571429,12
28057,235,8.857142857142858
5065,31.571428571428573,1
48237,22.857142857142858,0
1071,622.5714285714286,3
5067,49.57142857142857,0.8571428571428571
8057,8,0
12063,1071.5714285714287,17
13157,725.8571428571429,13
17077,475.42857142857144,19
18071,517.5714285714286,3.4285714285714284
19097,113.85714285714286,0
20085,130.85714285714286,1
21109,124.71428571428571,14
22049,331,18
26075,613.1428571428571,32
27063,61.857142857142854,0
28059,1449.4285714285713,24.857142857142858
29095,2314.1428571428573,51.857142857142854
37099,331.14285714285717,3
39079,51.57142857142857,0
40065,300,3
41029,271.42857142857144,0
46071,7,1
47087,92.57142857142857,0
48239,182.85714285714286,1.2857142857142858
54035,151.71428571428572,19
55053,37.857142857142854,1
51095,481.7142857142857,16
13159,105.57142857142857,1
17079,48.714285714285715,7
18073,173.42857142857142,2
19099,424.85714285714283,20.857142857142858
28061,321,6
29097,1420,21.428571428571427
45053,399.42857142857144,6
48241,169.14285714285714,2
18075,74.14285714285714,0
72073,171.42857142857142,0
13161,265.2857142857143,4.428571428571429
48243,7.428571428571429,0
1073,9785.285714285714,196.71428571428572
5069,1125.7142857142858,33.285714285714285
8059,3526.285714285714,220.28571428571428
12065,153.71428571428572,5
13163,346.7142857142857,5
16051,76.14285714285714,1
17081,148.28571428571428,17
18077,138.71428571428572,2
19101,69.42857142857143,0
20087,45.57142857142857,0
21111,5852.285714285715,218.42857142857142
22051,13111.142857142857,507.42857142857144
28063,155.57142857142858,3.857142857142857
29099,880.5714285714286,23.285714285714285
30043,17.857142857142858,0
31095,12.571428571428571,0
36045,121.28571428571429,0
39081,168,2
40067,24,0
41031,238.28571428571428,0
42065,49,1
47089,331.2857142857143,1.4285714285714286
48245,4774.714285714285,53.142857142857146
53031,50,0
54037,277.7142857142857,4
55055,480.57142857142856,4
22053,867.7142857142857,21
28065,165.14285714285714,4.571428571428571
13165,204.42857142857142,17.285714285714285
18079,190.71428571428572,12
46073,39,1
16053,366.57142857142856,6
17083,57.42857142857143,1
21113,214.57142857142858,0
20089,7.571428571428571,0
48247,45.285714285714285,0.14285714285714285
48249,482.57142857142856,0.42857142857142855
17085,87,1
5071,547.7142857142857,0
13167,194.57142857142858,3.142857142857143
17087,46.857142857142854,0
18081,1511.4285714285713,118
19103,1714.2857142857142,10.285714285714286
20091,4251.428571428572,95.14285714285714
21115,19.857142857142858,0
29101,404,1
31097,10.428571428571429,0
47091,58.142857142857146,0
48251,1165.142857142857,9
56019,22,1
37101,2553.8571428571427,41.857142857142854
40069,28.428571428571427,0
13169,210.71428571428572,1
19105,105.42857142857143,1
28067,1497.142857142857,54.142857142857146
37103,45,3
46075,1,0
48253,636.8571428571429,0
41033,79,1
72075,145.71428571428572,0
72077,80.57142857142857,0
2110,71.85714285714286,2
55057,91.57142857142857,1
42067,121.85714285714286,6
26077,1401.4285714285713,75.14285714285714
26079,47.285714285714285,4
27065,21.571428571428573,1
54039,627.2857142857143,20
27067,633.8571428571429,1
17089,8604.57142857143,293
17091,1566.2857142857142,66
48255,191.85714285714286,0.42857142857142855
15007,43.57142857142857,0
48257,1380.7142857142858,6.714285714285714
40071,169,9
31099,19.857142857142858,0
20093,53,1
31101,12.142857142857142,0
28069,205.85714285714286,15
2122,263.2857142857143,2
17093,1176.857142857143,21
48259,132.71428571428572,0.14285714285714285
48261,3.4285714285714284,0
23011,155,10
55059,2185.285714285714,48.857142857142854
10001,2076.4285714285716,91.57142857142857
24029,225.42857142857142,23
26081,6619.571428571428,150.85714285714286
44003,1346,0
48263,2,0
21117,1144.4285714285713,37
19107,26.142857142857142,1
6029,12969.285714285714,118.14285714285714
48265,305.42857142857144,1.4285714285714286
45055,1105.5714285714287,19.857142857142858
2130,30.142857142857142,0
55061,96.71428571428571,1
26083,2,0
31103,0,0
38043,6.857142857142857,0
31105,15,0
48267,12.714285714285714,0
53033,14026.142857142857,641.4285714285714
51099,112.57142857142857,4
51101,69,2
51097,32.857142857142854,1
40073,74,0
20095,6.142857142857143,0
6031,3668.8571428571427,44.857142857142854
46077,9.285714285714286,0
48271,12.428571428571429,0
20097,6,0
40075,21.142857142857142,1
8063,40.142857142857146,3
53035,471.57142857142856,2.7142857142857144
53037,310.14285714285717,6.571428571428571
27069,2.7142857142857144,0
41035,172.57142857142858,1
48273,291.42857142857144,2.142857142857143
53039,86.85714285714286,3
21119,30,0
17095,209,0.8571428571428571
18083,97.71428571428571,0
21121,153.85714285714286,7.714285714285714
23013,25,1
29103,4,0
31107,27.285714285714285,0
39083,109.42857142857143,2
47093,2851.8571428571427,21.857142857142858
48275,32.57142857142857,0
2150,5,0
27071,51.57142857142857,3
16055,1231.4285714285713,1
18085,732.7142857142857,9.285714285714286
19109,72,0
2158,3.142857142857143,0
55063,713.7142857142857,1
4012,454.7142857142857,9
8067,180.57142857142858,2
48283,346.42857142857144,0.14285714285714285
18087,513.1428571428571,10
38045,14,0
18091,730.2857142857143,28.571428571428573
17099,388.7142857142857,18
22059,181.85714285714286,1.2857142857142858
20099,102.71428571428571,0
27073,6,0
42069,1840.4285714285713,212
29105,163.28571428571428,1
5073,43.142857142857146,2
12067,78.57142857142857,0
22055,5516.714285714285,71.14285714285714
28071,675.7142857142857,4
29107,124.42857142857143,2
55065,94,0
22057,2230.714285714286,94.14285714285714
72079,62.57142857142857,0
6033,165.57142857142858,1
8065,60.714285714285715,0
12069,3851.5714285714284,38.857142857142854
17097,11256.857142857143,437.42857142857144
18089,6521.428571428572,261.14285714285717
26085,15.142857142857142,0
27075,13.428571428571429,0
30047,125.85714285714286,0.5714285714285714
39085,876,26.428571428571427
41037,30.714285714285715,0
46079,58.714285714285715,1.7142857142857142
47095,706.1428571428571,0
27077,0.42857142857142855,0
1075,155.42857142857142,1
13171,184.42857142857142,7.857142857142857
28073,898.8571428571429,9.571428571428571
48277,518.5714285714286,15
48279,160.57142857142858,5.285714285714286
50015,42,1
48281,64.57142857142857,0.14285714285714285
31109,2693.4285714285716,14
42071,5213.714285714285,397.57142857142856
45057,866.4285714285714,19.428571428571427
51103,24.857142857142858,0
32015,48.142857142857146,0.5714285714285714
20101,5,0
41039,428.57142857142856,3
55067,21,1
13173,191.85714285714286,3.5714285714285716
26087,362.42857142857144,32
56021,405.42857142857144,0
72081,109.42857142857143,0
8069,1204.7142857142858,32
21123,36.142857142857146,1
8071,12.428571428571429,0
72083,38.42857142857143,0
72085,113,0
6035,541.1428571428571,0
16057,61.57142857142857,0
40077,34.142857142857146,1
1077,855.8571428571429,8.857142857142858
28075,1174.5714285714287,83.57142857142857
47097,301.2857142857143,5.714285714285714
21125,299,4
13175,561.5714285714286,1.2857142857142858
45059,1057.4285714285713,25.428571428571427
48285,529,2.2857142857142856
1079,228,0
5075,152,9
17101,32.57142857142857,0
18093,289.7142857142857,26.714285714285715
21127,23.428571428571427,0
28077,247.14285714285714,3
29109,125,2
39087,170.14285714285714,0
42073,270.2857142857143,10.142857142857142
46081,25,0
47099,347.85714285714283,6
40079,114.85714285714286,1
27079,170.71428571428572,1
35025,480.14285714285717,1.8571428571428572
28079,713.1428571428571,23.571428571428573
20103,1325.2857142857142,7
42075,1531.7142857142858,53.42857142857143
1081,2188.5714285714284,39.42857142857143
5077,870.4285714285714,6
12071,13940.142857142857,251.85714285714286
13177,470,22
17103,122.85714285714286,2
19111,69.85714285714286,2
21129,3,0
28081,938.4285714285714,25.857142857142858
37105,1045.857142857143,8.714285714285714
45061,420.57142857142856,24.857142857142858
48287,133.85714285714286,4
51105,61.857142857142854,0
26089,58.714285714285715,0
28083,704.7142857142857,56.857142857142854
42077,4639.428571428572,334.14285714285717
16059,7.571428571428571,0
26091,347.14285714285717,11
37107,474,11
12073,3559.4285714285716,12.857142857142858
48289,126,0.42857142857142855
21131,18.285714285714285,0
21133,30.714285714285715,0
12075,437.42857142857144,2
21135,27.571428571428573,0
29111,16.714285714285715,1
36049,33.714285714285715,0
47101,27.285714285714285,0.42857142857142855
53041,140.57142857142858,3
54041,25,2
30049,95.85714285714286,1
45063,4034.285714285714,81
51678,26.428571428571427,0
12077,327,2
13179,456.7142857142857,2
30051,1,0
48291,719.1428571428571,7.571428571428571
39089,863.2857142857143,21.571428571428573
1083,969.7142857142857,8.142857142857142
48293,137.14285714285714,1.4285714285714286
5079,1140.857142857143,11
8073,6.142857142857143,0
13181,97.14285714285714,2.5714285714285716
16063,46.142857142857146,0
20105,5.571428571428571,0
21137,79.28571428571429,1
22061,599.2857142857143,21.428571428571427
23015,31.857142857142858,0
27081,51.42857142857143,0
28085,650.2857142857143,37.42857142857143
29113,197.14285714285714,1
30053,51.57142857142857,1
31111,74.71428571428571,2
32017,3,0
35027,59.142857142857146,1
37109,620.5714285714286,2
40081,74.71428571428571,2
41041,376.7142857142857,8
46083,454,1
47103,171.28571428571428,0.7142857142857143
53043,7.857142857142857,0
54043,40.142857142857146,0
55069,49.142857142857146,0
56023,78.42857142857143,0
19113,1750.7142857142858,87
20107,24.857142857142858,0
29115,26.714285714285715,1
41043,212.28571428571428,10
48295,13.571428571428571,0
9005,1547.5714285714287,138
5081,75.85714285714286,1
48297,110.28571428571429,1
17105,67,2
21139,30,0.14285714285714285
22063,2201.1428571428573,46.142857142857146
26093,696.5714285714286,28
29117,34,0
36051,161.28571428571428,8
48299,73.85714285714286,0
5083,118.28571428571429,0
8075,643.8571428571429,5
17107,61.42857142857143,0
20109,2,0
21141,283.57142857142856,19
31113,0,0
38047,1,0
39091,96.42857142857143,1
40083,137,1
54045,66.85714285714286,1
72087,67.71428571428571,0
13183,93,1
5085,313,2
39093,1424.857142857143,75
35028,16.142857142857142,0
6037,169333.14285714287,4288.428571428572
47105,488.42857142857144,3
51107,4784.285714285715,106
19115,373.57142857142856,13
51109,158.57142857142858,2
31115,0,0
40085,58.857142857142854,0
1085,528,24
13185,2515.4285714285716,23.714285714285715
28087,759.8571428571429,20.714285714285715
48303,4848.142857142857,67.14285714285714
19117,39.285714285714285,4
39095,3911.4285714285716,310
26095,3,0
13187,232,5
35029,180.42857142857142,3
51111,45.142857142857146,0
72089,77.28571428571429,0
42079,3113.714285714286,182.85714285714286
42081,287.42857142857144,20
46085,84,1
51680,307,1
48305,57.857142857142854,3
19119,86.14285714285714,0
20111,588,7.428571428571429
21143,26.142857142857142,3
27083,393.7142857142857,3
32019,166.85714285714286,2.4285714285714284
26097,14,0
26099,8734.857142857143,936.1428571428571
1087,278.42857142857144,11.571428571428571
13193,156.14285714285714,10
17115,319.14285714285717,22
29121,37.714285714285715,0
37113,417.7142857142857,2.142857142857143
47111,751.1428571428571,10.428571428571429
17117,103.42857142857143,3
6039,1575.857142857143,17.285714285714285
1089,4005.714285714286,18.571428571428573
5087,241.42857142857142,1
12079,512.1428571428571,5.142857142857143
13195,259,4
16065,112,0
17119,1715.142857142857,71
18095,743.1428571428571,64
19121,82,2
21151,298,1
22065,511.85714285714283,6
28089,1958.142857142857,49.142857142857146
29123,14.142857142857142,0
30057,54,1
31119,398.2857142857143,5
36053,389,17
37115,27.428571428571427,0
39097,266,9
47113,574.7142857142857,7.571428571428571
48313,278.42857142857144,0
51113,52.42857142857143,1
21153,11.142857142857142,0
19123,130.85714285714286,17
27087,17.571428571428573,1
39099,2215.285714285714,245
40093,20.285714285714285,1
41045,551.4285714285714,6.857142857142857
51683,1555.7142857142858,20
51685,481,7
12081,7467.285714285715,152.42857142857142
72091,122.71428571428571,0
26101,31,0
55071,227.42857142857142,1
55073,447.2857142857143,3.4285714285714284
1091,459.42857142857144,11.428571428571429
72093,37.142857142857146,0
4013,104621,1704.5714285714287
29125,9.285714285714286,0
6041,4562.142857142857,52.57142857142857
55075,212,3
1093,458.14285714285717,21.714285714285715
5089,17.571428571428573,0
12083,3115.714285714286,42.285714285714285
13197,118.57142857142857,3.857142857142857
17121,107.57142857142857,0
18097,13400.857142857143,711.2857142857143
19125,123.42857142857143,0
20115,36.57142857142857,1
21155,87.85714285714286,0
28091,475,14.714285714285714
29127,73.28571428571429,0.8571428571428571
39101,2812.8571428571427,40.857142857142854
41047,2320.1428571428573,63.57142857142857
45067,436.14285714285717,11.571428571428571
47115,151.42857142857142,4
48315,114.14285714285714,4.857142857142857
54049,150.28571428571428,2
6043,44,1.1428571428571428
45069,382,4
26103,110.57142857142857,11
55077,63.285714285714285,1
1095,2572.1428571428573,23.714285714285715
17123,15.857142857142858,0
18099,692.5714285714286,17.571428571428573
19127,1264.2857142857142,21.857142857142858
20117,7.142857142857143,0
21157,104.14285714285714,2
27089,24.428571428571427,0
28093,429.14285714285717,4.857142857142857
40095,59.57142857142857,0
46091,6.714285714285714,0
47117,190.28571428571428,2
54051,92.14285714285714,0
12085,3339,59.42857142857143
18101,37.714285714285715,0
21159,22.285714285714285,0
27091,191.28571428571428,5
37117,199.42857142857142,6
48317,39.142857142857146,1.1428571428571428
51690,147.28571428571428,1.4285714285714286
17125,37.285714285714285,0
21161,45.42857142857143,1
26105,94.85714285714286,0
48319,38,0
53045,97.71428571428571,1
54053,36,0.5714285714285714
17127,26.714285714285715,0
48321,540.1428571428571,7
2170,216,2
51115,10.142857142857142,0
15009,144.57142857142858,6
72095,42,0
47119,793.8571428571429,4
48323,1436.4285714285713,25.285714285714285
72097,358.14285714285717,0
40097,223.14285714285714,5
40087,328.2857142857143,4
46087,22.285714285714285,1
45065,91,2
21145,280.2857142857143,3
21147,23.285714285714285,0
48307,33.142857142857146,0
40089,752.2857142857143,18.428571428571427
29119,861.2857142857143,5.142857142857143
17109,119.71428571428571,15
37111,439.57142857142856,4.857142857142857
54047,13.285714285714286,0
13189,222.71428571428572,8.428571428571429
17111,2621.5714285714284,110.57142857142857
38049,11.714285714285714,1
13191,118,1.5714285714285714
38051,11.571428571428571,0.5714285714285714
40091,116.71428571428571,1
42083,25.857142857142858,1
38053,61.142857142857146,0
35031,3862.714285714286,210.14285714285714
17113,441.14285714285717,15
21149,36.42857142857143,1
38055,19.714285714285715,0
48309,3763.5714285714284,29.428571428571427
27085,114.71428571428571,0
47107,403.85714285714283,19.714285714285715
48311,5.714285714285714,0
47109,207.85714285714286,1.5714285714285714
20113,111.71428571428571,0
31117,4,0
46089,6,0
20119,35,0
21163,60.714285714285715,2
46093,63,1
30059,4,0
37119,18682,184
51117,288.57142857142856,30
26107,48.42857142857143,2
39103,732.4285714285714,32
48325,536.1428571428571,8.285714285714286
27093,78.14285714285714,2
39105,22.142857142857142,0
47121,66.85714285714286,0
46095,20.142857142857142,0
17129,37.714285714285715,0
48327,15.857142857142858,0
6045,237.57142857142858,4.428571428571429
21165,21,0
26109,65.28571428571429,0
55078,14.428571428571429,0
6047,3130,26.142857142857142
17131,43,0
21167,35.857142857142854,0
29129,8,0
34021,7885,610.1428571428571
38057,16.285714285714285,0
39107,407.57142857142856,11
42085,285,8.857142857142858
54055,79.28571428571429,0
13199,307.85714285714283,4.857142857142857
31121,42.42857142857143,0
33013,447,20.428571428571427
8077,216.14285714285714,0.7142857142857143
21169,22.285714285714285,2
18103,227.42857142857142,2
20121,91.71428571428571,0
39109,631.5714285714286,33.857142857142854
12086,98474.85714285714,1366
9007,1364.4285714285713,188.28571428571428
25017,25198.14285714286,1953.2857142857142
34023,17436.85714285714,1398.7142857142858
51119,21.142857142857142,1
26111,254,9
48329,1747.4285714285713,32
42087,86.71428571428571,1
48331,262.57142857142856,2.2857142857142856
27095,49.285714285714285,2.857142857142857
5091,391,2.4285714285714284
13201,90.71428571428571,0
29131,54.57142857142857,0
19129,65.28571428571429,0
48333,11.571428571428571,0
55079,17483.428571428572,422.57142857142856
46097,11.285714285714286,0
8079,17.571428571428573,0
32021,10.714285714285714,0
54057,88.14285714285714,3.142857142857143
54059,79.71428571428571,2
16067,350.85714285714283,1
46099,3956.285714285714,62
26113,40,1
5093,517.8571428571429,7.428571428571429
29133,118.85714285714286,0
30063,185.14285714285714,1
13205,544,41
19131,72.85714285714286,0
20123,24.571428571428573,0
37121,90.57142857142857,1.5714285714285714
48335,37.142857142857146,0
1097,6867.142857142857,170.71428571428572
72099,113.57142857142857,0
8081,21.142857142857142,1
4015,2585.4285714285716,130
29135,81.71428571428571,2
34025,9789.857142857143,852.8571428571429
6051,101.28571428571429,1
19133,84.42857142857143,0
54061,799.4285714285714,5
1099,345.14285714285717,3
5095,39.42857142857143,0
12087,1054,6
13207,346.2857142857143,21.142857142857142
17133,214,13
18105,550.2857142857143,28.857142857142858
19135,63.714285714285715,7
21171,72.71428571428571,2
26115,774.2857142857143,21
28095,561.7142857142857,44.57142857142857
29137,8.714285714285714,0
36055,4538.857142857143,277
39111,89,17
42089,1542.857142857143,120.28571428571429
47123,238.57142857142858,7
54063,18.285714285714285,0
55081,169.71428571428572,1
48337,41.57142857142857,1
26117,165.28571428571428,1
6053,3793.1428571428573,22
8083,95.14285714285714,4
1101,5505.428571428572,132.28571428571428
5097,18.285714285714285,0
13209,100,0
17135,118.71428571428571,2.857142857142857
18107,311.7142857142857,20.857142857142858
19137,30.857142857142858,2
20125,119.28571428571429,3.5714285714285716
21173,93.42857142857143,0
24031,16805.85714285714,780.7142857142857
28097,243.14285714285714,3
29139,26.142857142857142,0
36057,146,4
37123,524.5714285714286,13.285714285714286
39113,3349,52
42091,9384.42857142857,842
47125,1325,9
48339,5496.857142857143,52.142857142857146
51121,235.42857142857142,3
26119,7,0
42093,88.14285714285714,3
8085,251,12.857142857142858
46101,26.714285714285715,0
37125,774.2857142857143,18.285714285714285
47127,34.857142857142854,0
48341,968.7142857142857,14.714285714285714
35033,5.571428571428571,0
22067,370.57142857142856,11
1103,1863.142857142857,11.571428571428571
8087,669.1428571428571,46
13211,135.85714285714286,0
17137,151.28571428571428,5
18109,381.14285714285717,31
21175,25.714285714285715,0
29141,40.42857142857143,0
39115,15.714285714285714,0
47129,50.857142857142854,1
54065,24,0
72101,152.14285714285714,0
31123,55.857142857142854,0
20127,6.571428571428571,0
34027,7034.857142857143,826.8571428571429
48343,72.57142857142857,0.14285714285714285
