countyfips,mean_confirmed_7d_total,mean_deaths_7d_total
13101,247.28571428571428,0
48135,3201.5714285714284,41.42857142857143
35015,244.85714285714286,2.4285714285714284
38027,9.714285714285714,0
17045,25.285714285714285,0
37065,568.2857142857143,11.428571428571429
45037,238.57142857142858,5.857142857142857
21061,98.42857142857143,13.714285714285714
46045,11.428571428571429,0
17047,7,0
20047,10.142857142857142,0
48137,23,0
13103,570.4285714285714,1.1428571428571428
17049,65.28571428571429,1.1428571428571428
6017,580.7142857142857,1.1428571428571428
8041,4548.571428571428,142.14285714285714
48141,14656,241.85714285714286
8039,87.71428571428571,2.2857142857142856
13105,310.85714285714283,1.1428571428571428
20049,1.1428571428571428,0
42047,44.142857142857146,2.2857142857142856
18039,4870.571428571428,80
32007,435,2.2857142857142856
21063,8.142857142857142,0
20051,117.57142857142857,0
40045,3,0
48139,2536.285714285714,27.285714285714285
20053,17.428571428571427,0
1051,1596.5714285714287,37.57142857142857
16039,159.28571428571428,2.2857142857142856
13107,352,5.428571428571429
19063,154.42857142857142,0.7142857142857143
26047,58.285714285714285,2.2857142857142856
38029,13.428571428571429,1.1428571428571428
51595,179.28571428571428,17.142857142857142
48143,418.42857142857144,4
36029,9419.42857142857,756.8571428571429
39043,477.7142857142857,26.285714285714285
42049,959,16.285714285714285
1053,887.2857142857143,16.428571428571427
12033,7685.857142857143,85.28571428571429
32009,0,0
25009,19318.285714285714,1326
34013,22005.14285714286,2398
36031,61.57142857142857,0
50009,4.571428571428571,0
51057,83,0.5714285714285714
21065,10.428571428571429,0
1055,1796.2857142857142,18.428571428571427
32011,2.2857142857142856,0
22039,687,2.2857142857142856
13109,171,0.8571428571428571
2090,403.57142857142856,4
51059,17423.14285714286,587.1428571428571
51600,85,8
9001,19812.428571428572,1601.4285714285713
39045,1172.5714285714287,21.714285714285715
45039,540.5714285714286,26.285714285714285
72053,173.14285714285714,0
46047,16,0
30025,1.7142857142857142,0
48145,108.71428571428571,0.2857142857142857
51610,62.285714285714285,6.857142857142857
13111,255.28571428571428,2.2857142857142856
48147,210.28571428571428,8.857142857142858
27043,83.85714285714286,0
46049,28.714285714285715,1.1428571428571428
5045,1175.5714285714287,4.571428571428571
51061,633.5714285714286,9.142857142857142
1057,153.28571428571428,5.714285714285714
13113,882,25.428571428571427
17051,47.142857142857146,3.4285714285714284
18041,148.14285714285714,8
19065,79.14285714285714,0
21067,2661.5714285714284,49
39047,76.42857142857143,0
42051,347.14285714285717,4.571428571428571
47047,594.8571428571429,9
48149,369.57142857142856,7.857142857142857
54019,126.57142857142857,5.428571428571429
47049,57.57142857142857,0
30027,4.714285714285714,0
53019,9,0
27045,59.857142857142854,0
31059,23.857142857142858,1
20055,1908.4285714285713,11.428571428571429
48151,26.142857142857142,1.1428571428571428
12035,870,9.142857142857142
30029,196.71428571428572,2.2857142857142856
21069,49.285714285714285,0
45041,2720.1428571428573,88.42857142857143
55037,5.857142857142857,0
72054,115.14285714285714,0
13115,1135.5714285714287,17.142857142857142
18043,630.7142857142857,50.285714285714285
19067,109,2.2857142857142856
21071,79.57142857142857,1.1428571428571428
48153,74.42857142857143,4.571428571428571
51063,31.285714285714285,1.1428571428571428
51065,180.28571428571428,9.142857142857142
48155,2,0
55039,545.7142857142857,7
17053,40.714285714285715,1.1428571428571428
20057,2283.1428571428573,9.142857142857142
42053,8.285714285714286,0
55041,62.42857142857143,4.571428571428571
28035,1545.142857142857,52.42857142857143
13117,1781.2857142857142,18.428571428571427
37067,5120.571428571428,47.285714285714285
48157,7365.285714285715,102.71428571428571
38031,7.857142857142857,0
18045,57.714285714285715,2.2857142857142856
1059,1221.857142857143,20.428571428571427
5047,79.28571428571429,1.2857142857142858
12037,97.28571428571429,1
13119,363.2857142857143,3.4285714285714284
16041,46,0
17055,105,0
18047,188.42857142857142,9.142857142857142
19069,186.71428571428572,3.142857142857143
20059,146.42857142857142,1.1428571428571428
21073,235.85714285714286,5.714285714285714
22041,785.7142857142857,18.142857142857142
23007,51.42857142857143,1.1428571428571428
25011,449.2857142857143,66.42857142857143
28037,94.42857142857143,2.2857142857142856
29071,488.2857142857143,20.571428571428573
31061,9.428571428571429,0
36033,49.285714285714285,0
37069,767.1428571428571,27.571428571428573
39049,17513.714285714286,555.7142857142857
42055,1332.5714285714287,52.57142857142857
47051,215.28571428571428,3.4285714285714284
48159,85.57142857142857,1.1428571428571428
50011,129.14285714285714,6.857142857142857
51067,156,1.1428571428571428
53021,3396.1428571428573,50.42857142857143
51620,117.14285714285714,4.714285714285714
24021,3260.5714285714284,137.14285714285714
51069,713.7142857142857,8
51630,361,1.7142857142857142
27047,383.7142857142857,1.1428571428571428
48161,139.42857142857142,0
8043,98.71428571428571,0
16043,40,0
19071,23.285714285714285,0
56013,509.57142857142856,0
6019,13883.857142857143,124.57142857142857
48163,471.85714285714283,2.5714285714285716
31063,3.4285714285714284,0
5049,25.857142857142858,0
13121,17412.714285714286,415.2857142857143
17057,25.285714285714285,0
18049,123.42857142857143,1.2857142857142858
21075,44.57142857142857,1.1428571428571428
36035,307.14285714285717,27.428571428571427
39051,127.28571428571429,0
42057,23.142857142857142,1.8571428571428572
31065,14.285714285714286,1.1428571428571428
12039,1250,14.285714285714286
31067,83.28571428571429,4.571428571428571
48165,92.57142857142857,0
51640,359.85714285714283,18.285714285714285
17059,35,0
21077,87,9.142857142857142
30031,829.2857142857143,1.1428571428571428
39053,46.142857142857146,1.1428571428571428
48167,9055.57142857143,81.28571428571429
31069,4.571428571428571,0
8045,680.7142857142857,4.571428571428571
30033,13.571428571428571,0
31071,3.4285714285714284,0
40047,270.57142857142856,3
53023,2.2857142857142856,0
5051,707.8571428571429,6
21079,61.285714285714285,0
24023,46.42857142857143,0
40049,189.71428571428572,4
48169,102.57142857142857,1.5714285714285714
29073,15.428571428571429,0
37071,2957.1428571428573,27.428571428571427
37073,40.57142857142857,2.2857142857142856
20061,127.14285714285714,1.2857142857142858
39055,561.7142857142857,49.142857142857146
16045,135,0
26049,3721.5714285714284,335.7142857142857
36037,299.14285714285717,5.714285714285714
1061,201.14285714285714,0
29075,84,10.285714285714286
28039,255.57142857142858,4.714285714285714
45043,1231.857142857143,16.714285714285715
18051,200.85714285714286,2.2857142857142856
47053,436.2857142857143,1.1428571428571428
4007,755.5714285714286,23.571428571428573
12041,338,0.2857142857142857
47055,286.85714285714283,5.285714285714286
51071,21.428571428571427,0
48171,169.28571428571428,0.5714285714285714
41021,3,0
13123,474.7142857142857,3.2857142857142856
54021,15.571428571428571,0
8047,14.857142857142858,0
30035,50.57142857142857,0.7142857142857143
12043,386,3
26051,38.142857142857146,2.2857142857142856
13125,20.714285714285715,0
48173,6.857142857142857,0
6021,300.2857142857143,1.1428571428571428
34015,3348.285714285714,230.14285714285714
51073,139.14285714285714,1.1428571428571428
13127,2344.1428571428573,20
26053,60.42857142857143,1.1428571428571428
30037,3.4285714285714284,0
38033,3.857142857142857,0
48175,68.85714285714286,1
48177,626.2857142857143,7.142857142857143
51075,164.85714285714286,7
27049,178.14285714285714,9.142857142857142
16047,125.85714285714286,1.1428571428571428
13129,901.2857142857143,23.857142857142858
56015,12.714285714285714,0
31073,15,0
20063,3,0
13131,386.85714285714283,4.571428571428571
40051,397.57142857142856,6.571428571428571
33009,114,1.1428571428571428
4009,408.7142857142857,6.142857142857143
20065,11.714285714285714,0
37075,18.428571428571427,0
47057,117.71428571428571,0
8049,44.57142857142857,1.1428571428571428
38035,658.5714285714286,4.571428571428571
50013,14.857142857142858,0
26055,176.14285714285714,5.714285714285714
30039,6.857142857142857,0
5053,119.42857142857143,0
18053,507.85714285714283,32.857142857142854
20067,96.28571428571429,2.2857142857142856
21081,94.57142857142857,5.714285714285714
22043,242.85714285714286,3.4285714285714284
27051,41.42857142857143,1.1428571428571428
31075,0,0
35017,70.71428571428571,1.2857142857142858
38037,4.571428571428571,0
40053,7.142857142857143,0
41023,2.142857142857143,0
46051,20.285714285714285,0
53025,1210.142857142857,11
54023,41.57142857142857,0
55043,313.2857142857143,16
37077,1235.2857142857142,28.571428571428573
26057,143.14285714285714,17.142857142857142
21083,479,24
20069,60.42857142857143,0
48179,168.28571428571428,4.285714285714286
53027,86.14285714285714,2.2857142857142856
21085,188.71428571428572,12.571428571428571
48181,1036.857142857143,9.714285714285714
51077,129.71428571428572,4.571428571428571
20071,3.4285714285714284,0
31077,8.142857142857142,0
21087,26.428571428571427,1.1428571428571428
55045,136.28571428571428,1.1428571428571428
55047,55.857142857142854,0
54025,93,3.4285714285714284
1063,263.2857142857143,11.571428571428571
5055,245.14285714285714,0.7142857142857143
13133,225.42857142857142,12.428571428571429
17061,16.857142857142858,0
18055,249.28571428571428,38.57142857142857
19073,42.285714285714285,0
28041,210.42857142857142,11.428571428571429
29077,919.2857142857143,10.428571428571429
36039,317.14285714285717,20.571428571428573
37079,309.57142857142856,3.4285714285714284
39057,603.7142857142857,12.142857142857142
42059,109,0
47059,300.85714285714283,5.285714285714286
51079,133.85714285714286,2.2857142857142856
4011,50.142857142857146,1.1428571428571428
51081,456.2857142857143,10.285714285714286
21089,74.42857142857143,0
45045,10484.714285714286,171.42857142857142
20073,15.285714285714286,0
45047,1257.857142857143,15.428571428571429
40055,86.57142857142857,8
48183,1337,18.857142857142858
46053,7,0
28043,859,19
38039,10.428571428571429,0
48185,902.5714285714286,6.857142857142857
17063,270.2857142857143,5.714285714285714
19075,71.71428571428571,1.1428571428571428
29079,27.142857142857142,1.1428571428571428
47061,91.57142857142857,2.2857142857142856
35019,31.857142857142858,0
48187,1688.2857142857142,14.428571428571429
72055,59,0
72057,127.28571428571429,0
72059,115.14285714285714,0
72061,677.7142857142857,0
39059,109.14285714285714,6.857142857142857
37081,5257.714285714285,156.14285714285714
12045,263.14285714285717,0
8051,249,6.857142857142857
72063,193,0
19077,132.85714285714286,5.714285714285714
13135,17016.85714285714,242.85714285714286
46055,1.1428571428571428,0
13137,1051.857142857143,52.42857142857143
2100,4,0
1065,475.2857142857143,25.428571428571427
48189,1189,24.285714285714285
37083,609,6.428571428571429
51083,132.85714285714286,1.1428571428571428
13139,5469.857142857143,80
31079,1909.4285714285713,52.857142857142854
48191,5.714285714285714,1.1428571428571428
47063,986.4285714285714,9
12047,620.1428571428571,2.4285714285714284
17065,13.428571428571429,0
18057,2456,117.42857142857143
19079,249.71428571428572,1.1428571428571428
20075,40.285714285714285,0
31081,97.14285714285714,13.714285714285714
36041,7.571428571428571,0
39061,9539.42857142857,257.42857142857144
47065,5519.571428571428,48
48193,58.57142857142857,1.5714285714285714
46057,15.857142857142858,0
25013,8279.57142857143,781.2857142857143
25015,1231.857142857143,143.71428571428572
54027,64.28571428571429,1.1428571428571428
45049,273.7142857142857,5.714285714285714
51650,958,4.571428571428571
13141,291.7142857142857,38.42857142857143
17067,28.285714285714285,1.1428571428571428
18059,631.2857142857143,42
19081,112.71428571428571,2.2857142857142856
21091,45.142857142857146,0
23009,21.857142857142858,1.1428571428571428
28045,280.57142857142856,16
39063,231.71428571428572,2.2857142857142856
47067,61.142857142857146,0
54029,90.28571428571429,0
46059,8,0
51085,631.2857142857143,34.285714285714285
48195,53,2.2857142857142856
46061,18.142857142857142,0
13143,179.71428571428572,6.857142857142857
12049,869.4285714285714,5.142857142857143
47069,736.4285714285714,11.142857142857142
48197,12,0
17069,12.714285714285714,0
19083,144,0
21093,484.42857142857144,8.714285714285714
39065,162.14285714285714,13.714285714285714
47071,322.85714285714283,8
48199,752.5714285714286,6.857142857142857
35021,1.1428571428571428,0
54031,57.57142857142857,0
24025,1776.142857142857,76.14285714285714
21095,162.57142857142858,2.7142857142857144
31083,1.1428571428571428,0
40057,5.857142857142857,0
37085,1116.857142857143,39.57142857142857
41025,6.571428571428571,0
20077,8.285714285714286,0
40059,3.5714285714285716,0
13145,626.8571428571429,16
48201,72239.71428571429,708.1428571428571
18061,279,25.142857142857142
19085,89.71428571428571,0
21097,122,0
28047,1956,26.857142857142858
29081,47.857142857142854,1.1428571428571428
39067,17.714285714285715,1.1428571428571428
48203,633.5714285714286,35.285714285714285
54033,175.57142857142858,1.1428571428571428
51660,1166.2857142857142,33.142857142857146
13147,220,0
21099,74.71428571428571,0
9003,14029.142857142857,1609.4285714285713
48205,88.42857142857143,2.2857142857142856
20079,148,1.1428571428571428
20081,45.42857142857143,0
40061,28.571428571428573,0
48207,31.857142857142858,0
72065,80.14285714285714,0
15001,132.71428571428572,0
47073,215.57142857142858,2.2857142857142856
31085,0,0
48209,4712.428571428572,27.142857142857142
37087,247.14285714285714,0
47075,281.57142857142856,4.571428571428571
13149,130.57142857142858,3.4285714285714284
48211,35.57142857142857,0
5057,181.71428571428572,2.2857142857142856
17071,9.714285714285714,0
21101,307,4.571428571428571
37089,1417.857142857143,60
47077,315.7142857142857,0
48213,549.7142857142857,7.428571428571429
18063,1850.2857142857142,120
12051,1705.142857142857,37.142857142857146
27053,18185,920.2857142857143
51087,3699.4285714285716,202.71428571428572
1067,237.42857142857142,3.4285714285714284
13151,2841.8571428571427,42.714285714285715
17073,181.85714285714286,1.1428571428571428
18065,384,20.571428571428573
19087,117.71428571428571,3.4285714285714284
21103,80.42857142857143,2.2857142857142856
29083,55.42857142857143,3.4285714285714284
39069,99,0.14285714285714285
47079,108.57142857142857,1
51089,489.14285714285717,5.714285714285714
36043,254.14285714285714,4.571428571428571
12053,1575.5714285714287,22.428571428571427
37091,258,12.571428571428571
38041,6.857142857142857,0
21105,18.714285714285715,0
47081,190.71428571428572,0
29085,8.285714285714286,0
35023,95.71428571428571,0
48215,16584.571428571428,480.57142857142856
39071,103.57142857142857,1.1428571428571428
51091,3.4285714285714284,0
12055,1113.2857142857142,22.857142857142858
30041,42,0
48217,283.85714285714283,2
12057,29988.428571428572,320.7142857142857
33011,4148.428571428572,309
26059,256.85714285714283,28.571428571428573
28049,4920.714285714285,92.71428571428571
8053,3.4285714285714284,0
31087,1.1428571428571428,0
39073,114.14285714285714,10.285714285714286
48219,173.85714285714286,4.428571428571429
20083,11.714285714285714,0
37093,683.1428571428571,7.857142857142857
12059,413.57142857142856,1.1428571428571428
28051,833.2857142857143,50.285714285714285
39075,350,5.714285714285714
29087,2.7142857142857144,0
31089,6.285714285714286,0
15003,1433.857142857143,21.285714285714285
48221,348.57142857142856,6
41027,164.85714285714286,0
31091,4.571428571428571,0
51670,275.42857142857144,5.714285714285714
21107,420.2857142857143,37.714285714285715
48223,167.42857142857142,1.1428571428571428
72067,82.57142857142857,0
45051,8371.857142857143,116.42857142857143
5059,1583.5714285714287,4.142857142857143
56017,18,0
26061,46.57142857142857,0
1069,1190.5714285714287,11
13153,1617.4285714285713,43.57142857142857
27055,38.57142857142857,0
47083,42.285714285714285,0
48225,263.85714285714283,1.1428571428571428
5061,261.2857142857143,1.7142857142857142
18067,824.7142857142857,70.28571428571429
19089,51,0
24027,3758.714285714286,115.14285714285714
29089,38.42857142857143,0
31093,59.142857142857146,4.571428571428571
48227,134.14285714285714,2.857142857142857
29091,99.85714285714286,0
27057,18.285714285714285,0
34017,22089.714285714286,1712.2857142857142
48229,21.142857142857142,0.5714285714285714
8055,6.428571428571429,1.1428571428571428
40063,58.42857142857143,1.1428571428571428
46065,92.71428571428571,2.2857142857142856
72069,153.28571428571428,0
6023,233.28571428571428,4.571428571428571
19091,85.28571428571429,1.1428571428571428
32013,106.14285714285714,4.571428571428571
28053,271.42857142857144,11.428571428571429
47085,79.85714285714286,3.142857142857143
48231,1056.5714285714287,11.571428571428571
34019,1271.142857142857,144
42061,318.42857142857144,4.571428571428571
18069,129.42857142857142,2.7142857142857144
26063,139.42857142857142,3.4285714285714284
39077,370.14285714285717,3.4285714285714284
46067,25.571428571428573,0
48233,117,1.4285714285714286
37095,40.285714285714285,0
46069,3.4285714285714284,0
22045,2179.714285714286,64.14285714285714
22047,1144,51.857142857142854
19093,31.428571428571427,0
16049,26.571428571428573,0
6025,10253.714285714286,200.28571428571428
5063,210.42857142857142,0
12061,2148.1428571428573,36.857142857142854
42063,232.28571428571428,6.857142857142857
26065,1543.4285714285713,33.285714285714285
6027,48,1.1428571428571428
26067,285,5.714285714285714
26069,141.85714285714286,12.571428571428571
19095,83,1.1428571428571428
55049,63.285714285714285,0
37097,1688.5714285714287,18.428571428571427
48235,6.571428571428571,0
26071,13.571428571428571,1.1428571428571428
29093,8.571428571428571,0
55051,55.42857142857143,1.1428571428571428
17075,236.85714285714286,6
13155,141.14285714285714,1.1428571428571428
72071,107.14285714285714,0
26073,218,9.142857142857142
27059,111.71428571428571,0
53029,254.71428571428572,12.714285714285714
51093,343.57142857142856,10.285714285714286
28055,19.714285714285715,1.1428571428571428
27061,130.57142857142858,13.714285714285714
28057,274,10.142857142857142
5065,36.57142857142857,1.1428571428571428
48237,26.571428571428573,0
1071,718.1428571428571,3.4285714285714284
5067,57.42857142857143,1
8057,9.142857142857142,0
12063,1256.857142857143,20.714285714285715
13157,842.8571428571429,14.857142857142858
17077,554.8571428571429,21.714285714285715
18071,593.5714285714286,4
19097,131.85714285714286,0
20085,150.28571428571428,1.1428571428571428
21109,143.42857142857142,16
22049,379.7142857142857,20.571428571428573
26075,704,36.714285714285715
27063,71.14285714285714,0
28059,1683.4285714285713,29
29095,2713.4285714285716,59.714285714285715
37099,384.2857142857143,3.4285714285714284
39079,60,0
40065,356.42857142857144,3.4285714285714284
41029,316,0
46071,8,1.1428571428571428
47087,106.71428571428571,0
48239,218.71428571428572,1.7142857142857142
54035,173.71428571428572,21.714285714285715
55053,44,1.1428571428571428
51095,555.7142857142857,18.285714285714285
13159,122.42857142857143,1.1428571428571428
17079,55.857142857142854,8
18073,200.42857142857142,2.2857142857142856
19099,487.57142857142856,24.285714285714285
28061,370.7142857142857,7
29097,1644.5714285714287,24.714285714285715
45053,463,7.142857142857143
48241,207.42857142857142,2.857142857142857
18075,84.85714285714286,0
72073,196.42857142857142,0
13161,312.7142857142857,5.142857142857143
48243,8.571428571428571,0
1073,11294.285714285714,225.71428571428572
5069,1300.2857142857142,38.42857142857143
8059,4060.4285714285716,252.28571428571428
12065,180,5.714285714285714
13163,402.2857142857143,5.714285714285714
16051,91.42857142857143,1.1428571428571428
17081,171.57142857142858,19.428571428571427
18077,159.42857142857142,2.2857142857142856
19101,79.71428571428571,0
20087,52.857142857142854,0
21111,6773.714285714285,251.28571428571428
22051,15079.714285714286,580.2857142857143
28063,180,4.571428571428571
29099,1032.7142857142858,26.714285714285715
30043,20.571428571428573,0
31095,14.285714285714286,0
36045,139.57142857142858,0
39081,194.42857142857142,2.2857142857142856
40067,27.857142857142858,0
41031,277.7142857142857,0.42857142857142855
42065,56.857142857142854,1.1428571428571428
47089,391.2857142857143,1.7142857142857142
48245,5520.428571428572,61.42857142857143
53031,57.142857142857146,0
54037,318.42857142857144,4.571428571428571
55055,555.5714285714286,4.571428571428571
22053,998.2857142857143,24.285714285714285
28065,191.14285714285714,5.285714285714286
13165,234.85714285714286,20
18079,218.57142857142858,13.714285714285714
46073,44.57142857142857,1.1428571428571428
16053,422.57142857142856,6.857142857142857
17083,65.85714285714286,1.1428571428571428
21113,249.57142857142858,0
20089,8.714285714285714,0
48247,52.285714285714285,0.2857142857142857
48249,560.4285714285714,0.8571428571428571
17085,101.71428571428571,1.1428571428571428
5071,632.2857142857143,0
13167,225,4
17087,53.857142857142854,0
18081,1736.2857142857142,134.85714285714286
19103,1968.7142857142858,12
20091,4906.571428571428,108.85714285714286
21115,24,0
29101,465,1.1428571428571428
31097,12,0
47091,68.42857142857143,0
48251,1358.5714285714287,12
56019,25.142857142857142,1.1428571428571428
37101,2946.8571428571427,48.142857142857146
40069,33.57142857142857,0
13169,243.85714285714286,1.1428571428571428
19105,121.42857142857143,1.1428571428571428
28067,1728.7142857142858,62.142857142857146
37103,52.142857142857146,3.4285714285714284
46075,1.1428571428571428,0
48253,725.5714285714286,0
41033,91,1.1428571428571428
72075,168.28571428571428,0
72077,93.57142857142857,0
2110,83.85714285714286,2.2857142857142856
55057,107.57142857142857,1.1428571428571428
42067,139.71428571428572,6.857142857142857
26077,1609.2857142857142,86.28571428571429
26079,54,4.571428571428571
27065,24.857142857142858,1.1428571428571428
54039,728.7142857142857,22.857142857142858
27067,726.4285714285714,1.1428571428571428
17089,9864.57142857143,334.85714285714283
17091,1798.2857142857142,75.42857142857143
48255,226,0.8571428571428571
15007,50,0
48257,1604,9.142857142857142
40071,197.28571428571428,10.428571428571429
31099,23,0
20093,60.714285714285715,1.1428571428571428
31101,14.285714285714286,0
28069,236.42857142857142,17.142857142857142
2122,303.57142857142856,2.2857142857142856
17093,1351.857142857143,24
48259,152.57142857142858,0.2857142857142857
48261,4,0
23011,177.71428571428572,11.428571428571429
55059,2514.5714285714284,56.142857142857146
10001,2381,105.14285714285714
24029,257.42857142857144,26.285714285714285
26081,7605.571428571428,172.85714285714286
44003,1539,0
48263,2.2857142857142856,0
21117,1319.2857142857142,42.285714285714285
19107,30,1.1428571428571428
6029,15383,137.42857142857142
48265,353.42857142857144,2
45055,1276.7142857142858,22.857142857142858
2130,35,0
55061,111.71428571428571,1.2857142857142858
26083,2.2857142857142856,0
31103,0,0
38043,8.285714285714286,0
31105,17.142857142857142,0
48267,14.571428571428571,0
53033,16128.57142857143,734
51099,129.57142857142858,4.571428571428571
51101,79.71428571428571,2.2857142857142856
51097,37.857142857142854,1.1428571428571428
40073,86.57142857142857,0
20095,7.142857142857143,0
6031,4235.428571428572,51.857142857142854
46077,10.857142857142858,0
48271,14.428571428571429,0
20097,6.857142857142857,0
40075,24.571428571428573,1.1428571428571428
8063,46.142857142857146,3.4285714285714284
53035,552.1428571428571,3.2857142857142856
53037,355.85714285714283,8.571428571428571
27069,3.142857142857143,0
41035,198.57142857142858,1.1428571428571428
48273,335.85714285714283,2.4285714285714284
53039,101,3.4285714285714284
21119,34.57142857142857,0
17095,240.85714285714286,1
18083,113.85714285714286,0
21121,178.71428571428572,8.857142857142858
23013,28.571428571428573,1.1428571428571428
29103,4.714285714285714,0
31107,31.285714285714285,0
39083,128.14285714285714,2.2857142857142856
47093,3328.5714285714284,25.714285714285715
48275,38.857142857142854,0
2150,5.714285714285714,0
27071,60.142857142857146,3.4285714285714284
16055,1428.142857142857,1.1428571428571428
18085,842.4285714285714,10.857142857142858
19109,82.28571428571429,0
2158,3.7142857142857144,0
55063,822.1428571428571,1.1428571428571428
4012,521.2857142857143,10.285714285714286
8067,208,2.2857142857142856
48283,396.14285714285717,0.2857142857142857
18087,588.5714285714286,11.428571428571429
38045,16,0
18091,840.5714285714286,32.714285714285715
17099,449.85714285714283,20.571428571428573
22059,210,1.5714285714285714
20099,117.57142857142857,0
27073,6.857142857142857,0
42069,2107,242.28571428571428
29105,188.57142857142858,1.1428571428571428
5073,50,2.2857142857142856
12067,91.71428571428571,0
22055,6365.857142857143,82.42857142857143
28071,784,4.571428571428571
29107,143.71428571428572,2.2857142857142856
55065,108.42857142857143,0
22057,2574.1428571428573,107.71428571428571
72079,72,0
6033,191.28571428571428,1.1428571428571428
8065,70.28571428571429,0
12069,4460,45.857142857142854
17097,12915.142857142857,500.14285714285717
18089,7491.571428571428,299.14285714285717
26085,17.428571428571427,0
27075,15.428571428571429,0
30047,146.71428571428572,0.7142857142857143
39085,1012.7142857142857,30.571428571428573
41037,35.142857142857146,0
46079,68.57142857142857,2
47095,809.1428571428571,0
27077,0.5714285714285714,0
1075,180.14285714285714,1.1428571428571428
13171,214.14285714285714,9
28073,1040.4285714285713,11.142857142857142
48277,600,17.285714285714285
48279,187.42857142857142,5.857142857142857
50015,48,1.1428571428571428
48281,76,0.2857142857142857
31109,3103.5714285714284,16
42071,5981.714285714285,455.14285714285717
45057,1004.8571428571429,22.428571428571427
51103,29,0
32015,55.285714285714285,0.7142857142857143
20101,5.714285714285714,0
41039,494.42857142857144,3.4285714285714284
55067,26,1.1428571428571428
13173,221,4.142857142857143
26087,418.42857142857144,36.57142857142857
56021,467.14285714285717,0
72081,126,0
8069,1390.2857142857142,36.714285714285715
21123,42.42857142857143,1.1428571428571428
8071,14.428571428571429,0
72083,44.57142857142857,0
72085,130.14285714285714,0
6035,620.8571428571429,0
16057,71.71428571428571,0
40077,41.285714285714285,1.1428571428571428
1077,988.4285714285714,10.142857142857142
28075,1353.7142857142858,95.71428571428571
47097,353.2857142857143,6.571428571428571
21125,346.42857142857144,4.571428571428571
13175,651.5714285714286,1.5714285714285714
45059,1219.5714285714287,29.714285714285715
48285,610.2857142857143,3.857142857142857
1079,265.2857142857143,0
5075,175.14285714285714,10.285714285714286
17101,38,0
18093,332.57142857142856,30.571428571428573
21127,27.857142857142858,0
28077,286.57142857142856,3.4285714285714284
29109,146.71428571428572,2.2857142857142856
39087,197.42857142857142,0
42073,314.2857142857143,11.714285714285714
46081,28.714285714285715,0
47099,405.57142857142856,6.857142857142857
40079,137.28571428571428,1.1428571428571428
27079,197.42857142857142,1.1428571428571428
35025,561.7142857142857,2.2857142857142856
28079,818,27
20103,1519.7142857142858,8
42075,1753.7142857142858,61.142857142857146
1081,2520.285714285714,45.142857142857146
5077,995.5714285714286,6.857142857142857
12071,16042.42857142857,290.7142857142857
13177,539.7142857142857,25.142857142857142
17103,141.28571428571428,2.2857142857142856
19111,81.28571428571429,2.2857142857142856
21129,3.4285714285714284,0
28081,1088.4285714285713,29.857142857142858
37105,1202.2857142857142,10
45061,485.2857142857143,28.428571428571427
48287,154.42857142857142,5.428571428571429
51105,73.28571428571429,0
26089,67.71428571428571,0
28083,814.2857142857143,65
42077,5315.571428571428,382
16059,8.714285714285714,0
26091,400.2857142857143,12.571428571428571
37107,545.2857142857143,12.571428571428571
12073,4123.571428571428,14.857142857142858
48289,144.57142857142858,0.5714285714285714
21131,21.285714285714285,0
21133,36.42857142857143,0
12075,507.85714285714283,2.2857142857142856
21135,31.714285714285715,0
29111,20.571428571428573,1.1428571428571428
36049,38.57142857142857,0
47101,32.57142857142857,0.5714285714285714
53041,162.85714285714286,3.4285714285714284
54041,28.571428571428573,2.2857142857142856
30049,110.71428571428571,1.1428571428571428
45063,4651.428571428572,93.71428571428571
51678,30.428571428571427,0
12077,375.57142857142856,2.2857142857142856
13179,531.5714285714286,2.2857142857142856
30051,1.1428571428571428,0
48291,834.5714285714286,11.142857142857142
39089,1004,25.714285714285715
1083,1119.2857142857142,9.571428571428571
48293,160,1.8571428571428572
5079,1305.857142857143,12.571428571428571
8073,7,0
13181,113.14285714285714,3
16063,53.142857142857146,0
20105,6.428571428571429,0
21137,91.71428571428571,1.1428571428571428
22061,691,24.857142857142858
23015,36.57142857142857,0.14285714285714285
27081,59,0
28085,748.5714285714286,42.857142857142854
29113,231.71428571428572,1.1428571428571428
30053,59.57142857142857,1.2857142857142858
31111,86.42857142857143,2.2857142857142856
32017,3.4285714285714284,0
35027,70.42857142857143,1.1428571428571428
37109,717.4285714285714,2.2857142857142856
40081,89.57142857142857,2.2857142857142856
41041,431.14285714285717,9.142857142857142
46083,525,1.1428571428571428
47103,201,0.8571428571428571
53043,9.142857142857142,0
54043,47.714285714285715,0
55069,57.142857142857146,0
56023,91,0
19113,2018.857142857143,99.42857142857143
20107,28.714285714285715,0
29115,30.714285714285715,1.1428571428571428
41043,245,11.428571428571429
48295,15.714285714285714,0
9005,1771.857142857143,157.71428571428572
5081,91,1.1428571428571428
48297,126.71428571428571,1.1428571428571428
17105,77.85714285714286,2.2857142857142856
21139,34.57142857142857,0.2857142857142857
22063,2545.714285714286,52.857142857142854
26093,799.7142857142857,32
29117,39.714285714285715,0
36051,184.42857142857142,9.142857142857142
48299,85.85714285714286,0
5083,136.71428571428572,0
8075,736.2857142857143,5.714285714285714
17107,71,0
20109,2.2857142857142856,0
21141,325.42857142857144,22.142857142857142
31113,0,0
38047,1.2857142857142858,0
