countyfips,mean_confirmed_7d_avg,mean_deaths_7d_avg,never_rarely_mask,retail_and_recreation_percent_change_from_baseline,workplaces_percent_change_from_baseline,stay_at_home,population_density_per_sqmi,percent_uninsured,percent_non_hispanic_white,per_capita_income,percent_65_and_over,ELEV_M,mean_temp_15d_avg
16055,1231.4285714285713,1,0.251,19.846153846153847,-21.153846153846153,1,119.3610099687359,10.121583868,90.447354571,26514,18.990124145,703.2,70.97611111111111
18085,732.7142857142857,9.285714285714286,0.21999999999999997,13.307692307692308,-19.923076923076923,1,147.64395606633684,11.794682309,87.908348457,26854,16.729683404,259.1,74.645
55063,713.7142857142857,1,0.136,-15.692307692307692,-26,1,260.1830553214181,5.0456926628,89.6904339,28240,16.407849108,198.7,75.81
18087,513.1428571428571,10,0.14100000000000001,32.142857142857146,-3.7142857142857144,1,101.13798467789597,24.854621129,94.032545131,21774,13.635901348,281.9,74.54055555555556
18091,730.2857142857143,28.571428571428573,0.159,19.76923076923077,-18.692307692307693,1,185.50574866833867,8.8393806879,78.958611725,24340,17.900679048,247.2,72.95333333333333
17099,388.7142857142857,18,0.064,-0.3076923076923077,-21.307692307692307,1,98.60932791511223,5.921120497,85.049803527,26228,18.931737184,199.3,75.92388888888888
20099,102.71428571428571,0,0.29100000000000004,-14,-22,1,32.284489797157896,10.494938831,85.393708676,21648,19.094369866,264.9,81.445
42069,1840.4285714285713,212,0.013000000000000001,-3.076923076923077,-24.846153846153847,1,464.29477464481874,6.1134810722,84.324432026,26179,19.953698652,283.5,77.58611111111111
29105,163.28571428571428,1,0.434,17.76923076923077,-15.307692307692308,1,46.42849960946051,13.730144877,93.374961499,19552,17.845042422,402.6,79.01222222222222
22055,5516.714285714285,71.14285714285714,0.14500000000000002,-11.923076923076923,-28.384615384615383,1,874.2989554158897,10.138008853,65.350396652,30403,13.208145579,11.6,81.455
28071,675.7142857142857,4,0.078,-19.846153846153847,-33.53846153846154,1,82.62077814309269,13.838605183,70.454255106,23833,12.64577592,137.8,80.76333333333334
29107,124.42857142857143,2,0.131,9.88888888888889,-19,1,52.17562559696856,10.365900237,91.962697098,25008,18.86618811,265.2,78.82444444444444
22057,2230.714285714286,94.14285714285714,0.11699999999999999,-6.076923076923077,-25.307692307692307,1,91.44023432448427,11.918940972,76.782347246,25299,15.459409876,0.3,82.01777777777778
12069,3851.5714285714284,38.857142857142854,0.109,-21.923076923076923,-28.615384615384617,1,337.5430448496256,15.534541111,69.397046242,24760,26.678915553,23.5,82.73833333333333
17097,11256.857142857143,437.42857142857144,0.038,-11,-30.923076923076923,1,1583.5244361187995,7.134818399,60.992791425,40655,14.241644217,221.6,75.13111111111111
18089,6521.428571428572,261.14285714285717,0.1,4.153846153846154,-25.692307692307693,1,981.575199983001,9.6790602457,53.971111308,25483,16.536370974,187.8,74.96944444444445
30047,125.85714285714286,0.5714285714285714,0.317,36,-22.181818181818183,1,19.66571859223085,15.303577571,65.147107438,23191,22.089256198,901.3,67.05388888888889
39085,876,26.428571428571427,0.10600000000000001,-2.923076923076923,-24.307692307692307,1,999.9944340341642,6.3207695605,87.729595599,31053,19.984035677,176,76.23133333333334
28073,898.8571428571429,9.571428571428571,0.132,-2.6923076923076925,-25.53846153846154,1,119.94017187482919,13.074458058,73.713709225,28101,13.776482457,46,80.45277777777778
48277,518.5714285714286,15,0.149,-0.38461538461538464,-20.153846153846153,1,54.70275227858535,19.468647696,73.988497426,22438,19.198439511,166.7,82.695
50015,42,1,0.208,-21.5,-33,1,54.7778122789937,6.7037199551,94.466403162,29180,17.363636364,223.1,71.66444444444444
48281,64.57142857142857,0.14285714285714285,0.043,-0.46153846153846156,-24.46153846153846,1,28.557558011059438,20.151059185,72.090065476,24382,19.619388572,370,84.96055555555556
31109,2693.4285714285716,14,0.154,-10.307692307692308,-28.076923076923077,0,360.2265272575883,8.3875011607,80.842305656,28600,13.912037621,362.7,78.50166666666667
42071,5213.714285714285,397.57142857142856,0.049999999999999996,-9.846153846153847,-26.384615384615383,1,564.8144955882881,12.008154527,81.556120149,28152,17.94843963,122.8,79.87333333333333
45057,866.4285714285714,19.428571428571427,0.135,-5.6923076923076925,-26.923076923076923,0,152.42230363830546,13.265576422,70.042985951,24528,21.030614385,148.1,80.71166666666666
41039,428.57142857142856,3,0.067,-11.692307692307692,-29.692307692307693,1,79.0817985979147,8.2108777017,81.503433778,25612,19.333475584,107.6,71.10555555555555
55067,21,1,0.187,17,-18,1,22.29830702208813,6.9118667592,93.792817106,24772,23.956819597,463.9,67.275
26087,362.42857142857144,32,0.141,8.615384615384615,-21.615384615384617,1,137.08652063713959,6.3310599284,91.806016268,25373,18.134002817,254.2,74.00166666666667
56021,405.42857142857144,0,0.27,-1.0769230769230769,-22,0,35.91292446199519,11.433545429,78.501859037,30249,16.028128031,1863.2,70.81722222222223
16057,61.57142857142857,0,0.014,-12.461538461538462,-34.61538461538461,1,35.87173750812111,9.2938798712,88.289231076,22717,13.469875916,777.5,69.8788888888889
28075,1174.5714285714287,83.57142857142857,0.05399999999999999,-3,-23.384615384615383,1,112.60253222739556,12.594726937,52.061287624,21575,17.355975411,89.6,82.79
21125,299,4,0.248,1.0769230769230769,-22.153846153846153,1,138.14707475021,6.9028649606,95.67983649,19383,16.352667755,362.1,78.50888888888889
13175,561.5714285714286,1.2857142857142858,0.178,-6.153846153846154,-22,1,59.21206661068982,15.033620261,57.827786582,19826,17.662968833,94.2,80.15722222222222
45059,1057.4285714285713,25.428571428571427,0.192,-1.1538461538461537,-23.76923076923077,0,93.07929978685043,14.138310383,67.877720393,20417,18.52404693,212.1,80.12944444444445
18093,289.7142857142857,26.714285714285715,0.20900000000000002,2.8461538461538463,-20,1,101.73241146892443,8.52304122,95.508890251,23743,20.018393624,231.7,75.74722222222222
29109,125,2,0.291,19,-18.615384615384617,1,62.45171131890226,13.641931532,88.831825647,19973,18.295576006,401.1,78.95055555555555
39087,170.14285714285714,0,0.186,2.769230769230769,-23.153846153846153,1,135.65726400400555,6.9652869393,94.686466442,22567,18.897203755,166.4,78.5788888888889
42073,270.2857142857143,10.142857142857142,0.10400000000000001,0.6923076923076923,-23.53846153846154,1,247.170732675599,6.1191771175,91.833751044,25614,21.989000278,327.1,74.46111111111111
46081,25,0,0.213,51,-17.76923076923077,0,31.072399410862506,9.9319306931,90.6103104,27002,21.821219067,1198.2,71.81
47099,347.85714285714283,6,0.203,0.15384615384615385,-25.153846153846153,1,68.71502458507277,13.025484026,93.547354461,19802,17.821374674,207.9,76.62666666666667
40079,114.85714285714286,1,0.294,5.153846153846154,-21.23076923076923,0,31.388390588482903,20.186484911,71.216486595,19138,18.083233293,137.5,82.2838888888889
35025,480.14285714285717,1.8571428571428572,0.136,-29.23076923076923,-29.846153846153847,1,15.696501079459328,11.993579997,34.995905819,24126,11.417735703,1114,85.35888888888888
20103,1325.2857142857142,7,0.222,-3.230769230769231,-25.46153846153846,1,170.11103387868894,6.8211713122,78.960566427,28743,14.479053988,253.6,79.04833333333333
42075,1531.7142857142858,53.42857142857143,0.034,-6.6923076923076925,-21.923076923076923,1,378.49162786802736,8.6809388516,81.453359186,27051,19.387321851,148.7,77.93666666666667
12071,13940.142857142857,251.85714285714286,0.10200000000000001,-30.153846153846153,-31.384615384615383,1,868.4921323846005,18.616852934,66.818489021,28949,28.610010469,4.6,80.91833333333332
13177,470,22,0.068,1.2307692307692308,-23.307692307692307,1,81.86489003801859,12.776500436,70.944765489,28175,12.602472786,57.9,83.76333333333332
17103,122.85714285714286,2,0.067,3.230769230769231,-17.53846153846154,1,47.89635720365401,5.8109657272,86.091225199,27021,19.600853227,238.1,72.94055555555555
19111,69.85714285714286,2,0.316,3.923076923076923,-17.153846153846153,0,67.9622818397072,5.0547695116,90.668036999,23470,20.311261195,220.7,76.73611111111111
28081,938.4285714285714,25.857142857142858,0.186,-8.615384615384615,-22.23076923076923,1,189.53405275738297,14.083588797,64.967958499,22741,14.786037886,110,83.93833333333333
37105,1045.857142857143,8.714285714285714,0.16799999999999998,-6.3076923076923075,-24.153846153846153,1,233.44313588415446,15.026010404,57.784937838,22389,16.464883161,75.3,79.67833333333333
48287,133.85714285714286,4,0.157,-16.333333333333332,-28.666666666666668,1,26.63426392331044,22.047990664,63.351609893,25549,18.490433971,147.8,86.26055555555556
28083,704.7142857142857,56.857142857142854,0.215,-2,-19.11111111111111,1,51.40226589063882,14.521647307,21.867976071,15370,14.423043674,40.5,83.58277777777778
42077,4639.428571428572,334.14285714285717,0.018000000000000002,-12,-28.307692307692307,1,1039.4370930440573,7.5219967798,63.42271122,29587,16.70931812,118.9,78.38777777777777
26091,347.14285714285717,11,0.045,-7,-22,1,131.64133470321838,5.9301958307,86.530437791,24512,18.974009322,242.6,75.08666666666666
37107,474,11,0.15,-2.923076923076923,-19.76923076923077,1,146.1913208858617,13.460040505,49.190724596,20773,19.808489353,28.7,82.67833333333333
12073,3559.4285714285716,12.857142857142858,0.073,-25.692307692307693,-35.38461538461539,1,427.05534810217654,10.804434125,56.344572003,27190,13.386233257,16.8,82.40722222222222
12075,437.42857142857144,2,0.14900000000000002,-1.0769230769230769,-22.153846153846153,1,35.50876232664357,18.018528392,79.533971057,20555,24.78047584,1.8,83.0188888888889
36049,33.714285714285715,0,0.10500000000000001,1.25,-19.25,1,21.26637529376398,5.8170983268,95.787802019,25230,18.319658184,209.7,74.14444444444445
53041,140.57142857142858,3,0.14500000000000002,8.153846153846153,-22.153846153846153,1,31.51481687622072,8.8065099458,83.149087986,22947,20.985126376,54.3,66.93333333333334
30049,95.85714285714286,1,0.256,8.923076923076923,-24.923076923076923,1,19.080010766389265,7.7014564883,91.180494905,29892,18.781659389,1310.6,66.33
45063,4034.285714285714,81,0.08199999999999999,-10.615384615384615,-28.076923076923077,0,397.25161541039773,12.059425267,74.47734483,28141,15.788456845,68.6,83.10222222222222
13179,456.7142857142857,2,0.10600000000000001,-9.461538461538462,-26,1,123.85328993755874,12.08328698,38.193733028,20065,9.2508577654,13.7,82.4088888888889
48291,719.1428571428571,7.571428571428571,0.053000000000000005,-10.846153846153847,-29.23076923076923,1,67.84821702616985,21.672886486,61.498094367,22065,12.803076816,10,82.852
39089,863.2857142857143,21.571428571428573,0.158,-2.4615384615384617,-26,1,248.78119291926643,6.9137847532,89.800249191,27934,16.445448287,363,75.26722222222222
48293,137.14285714285714,1.4285714285714286,0.091,-7.5,-22.5,1,25.924353109255556,21.138947011,58.029678133,20506,19.477868957,166.1,83.385
22061,599.2857142857143,21.428571428571427,0.182,-13.153846153846153,-31.76923076923077,1,100.64827991187354,9.7156205014,53.373167218,21452,13.551995932,94.8,80.98666666666666
23015,31.857142857142858,0,0.045,54.9,-18.5,1,74.94919143343964,13.646150721,95.792324268,30022,27.715333993,20.7,71.91166666666666
28085,650.2857142857143,37.42857142857143,0.20600000000000002,-3.25,-24.25,1,59.187110817521116,14.679484905,67.247478439,19418,17.193392779,149.1,80.38222222222223
29113,197.14285714285714,1,0.182,-2.6153846153846154,-22.076923076923077,1,86.64171751768734,10.497500103,92.968831259,22833,13.417466976,132.9,80.23
31111,74.71428571428571,2,0.248,8.846153846153847,-15.153846153846153,0,13.953251677665024,8.8023698688,87.514565866,27474,19.340628109,846.7,76.33166666666666
35027,59.142857142857146,1,0.052000000000000005,10.615384615384615,-17.692307692307693,1,4.083117156033443,12.8113879,61.050317038,25230,28.722642667,2075.7,70.66555555555556
37109,620.5714285714286,2,0.119,-5.461538461538462,-25.076923076923077,1,269.6634826618945,12.654694746,85.032827981,26352,17.669810195,266.7,78.37944444444445
40081,74.71428571428571,2,0.238,-4.5,-17.75,0,36.37444360664755,18.683012259,82.024627721,23878,18.327605956,299.9,80.825
41041,376.7142857142857,8,0.013000000000000001,38,-21.46153846153846,1,47.618473973928346,10.664708254,81.973353851,24593,28.432007775,2,56.98133333333333
46083,454,1,0.259,9.615384615384615,-19.923076923076923,0,89.0293288214173,6.018371872,92.817181628,36896,12.86921625,435.3,76.70222222222222
47103,171.28571428571428,0.7142857142857143,0.313,-3.6153846153846154,-19.923076923076923,1,58.880097292423024,11.442564559,86.558020928,22541,19.43312718,230.1,79.73
55069,49.142857142857146,0,0.20600000000000002,11,-17.923076923076923,1,32.05578067439138,5.7006132689,95.279713966,27322,21.485066272,401.4,68.48222222222222
19113,1750.7142857142858,87,0.12,-10.76923076923077,-26.692307692307693,0,304.19376538592803,4.1683444199,85.535768827,31854,15.803708573,264.6,74.01222222222222
41043,212.28571428571428,10,0.082,-0.7692307692307693,-26.076923076923077,1,52.4084809928009,8.0303572138,84.748890721,22934,18.589547257,62.5,70.69111111111111
17105,67,2,0.177,-2,-18.384615384615383,1,35.69910269159619,5.7222685874,88.915298789,26777,19.205279494,200.9,74.85277777777777
22063,2201.1428571428573,46.142857142857146,0.103,-0.8461538461538461,-25.23076923076923,1,209.7061130738359,8.9392711197,87.407481711,26558,13.199395273,13.4,79.92388888888888
26093,696.5714285714286,28,0.063,-9.923076923076923,-27.846153846153847,1,328.8427919038365,4.0599987395,94.210454755,35156,17.215412291,287.7,73.78777777777778
29117,34,0,0.378,-11.5,-12.5,1,28.285550894249475,12.188444109,91.931863198,22804,19.246005546,234.4,79.13444444444444
36051,161.28571428571428,8,0.045,3.230769230769231,-25.153846153846153,1,102.2885273859808,4.4152669182,90.742878833,24596,17.883182817,208.8,75.32388888888889
48299,73.85714285714286,0,0.11599999999999999,11.833333333333334,-17,1,21.009546224397116,20.658001028,85.803381687,34633,36.117527488,335.9,86.65277777777777
17107,61.42857142857143,0,0.091,-5.3076923076923075,-21.23076923076923,1,48.248039785371205,5.2516302454,86.167675022,23410,18.27139153,182,77.00833333333333
21141,283.57142857142856,19,0.199,-5.333333333333333,-22.666666666666668,1,48.46128011235589,6.9069618516,88.550891104,20385,18.614991293,160.9,80.83333333333334
39091,96.42857142857143,1,0.253,18.153846153846153,-17.615384615384617,1,99.0068057101925,7.0125887669,93.348472155,25877,18.133515587,342.3,73.72444444444444
40083,137,1,0.056999999999999995,13.857142857142858,-22.285714285714285,0,60.72728306287841,13.490324936,77.391046922,27483,15.776786281,325.5,81.88944444444445
54045,66.85714285714286,1,0.192,11,-12,1,77.50068199946696,7.8077728648,95.734044837,20843,20.244119361,372.5,78.53444444444445
39093,1424.857142857143,75,0.186,-3.3076923076923075,-25.615384615384617,1,619.1762323350774,6.1521080053,77.905778111,27537,18.299236414,242,75.76777777777778
35028,16.142857142857142,0,0.042,-37.22222222222222,-48.333333333333336,1,163.89806664982441,3.0065022855,71.430815141,51066,17.852468457,2185.7,71.33611111111111
47105,488.42857142857144,3,0.101,1.6923076923076923,-22.46153846153846,1,220.87891182316352,12.778225073,87.407170053,28660,26.437214913,293.2,80.66444444444444
51107,4784.285714285715,106,0.026000000000000002,-18.23076923076923,-40.30769230769231,1,702.7254493866635,6.5311802937,55.321863095,48578,9.2913850313,118.6,80.646
51109,158.57142857142858,2,0.07,8.153846153846153,-24.384615384615383,1,69.21205913811345,12.516912402,77.984120942,28767,19.805318397,150.3,79.15444444444445
13185,2515.4285714285716,23.714285714285715,0.20900000000000002,-4.846153846153846,-23.46153846153846,1,229.59303073103587,17.251474305,53.464120838,20428,12.350306479,60.4,82.15388888888889
28087,759.8571428571429,20.714285714285715,0.06999999999999999,-10.461538461538462,-27.692307692307693,1,118.28370436132268,14.287178646,51.131851349,22143,15.869675887,80.5,81.53277777777778
48303,4848.142857142857,67.14285714285714,0.103,-8.384615384615385,-26.846153846153847,1,329.03431989769,15.965177044,53.019075378,25139,12.426320378,991.8,84.68277777777777
39095,3911.4285714285716,310,0.134,-7.6923076923076925,-22.846153846153847,1,1275.6132036048396,7.5264302782,68.37908439,25977,16.293827155,205.4,77.78222222222223
13187,232,5,0.121,-1.6153846153846154,-26,1,109.89882930059343,19.904458599,90.399028979,21814,17.557275072,582,74.04166666666666
35029,180.42857142857142,3,0.151,-17.692307692307693,-21.153846153846153,1,8.30522427698617,12.909556779,28.93627676,15650,21.082502191,1310.9,82.8711111111111
42079,3113.714285714286,182.85714285714286,0.04,-2.5384615384615383,-24.615384615384617,1,358.19636626731926,6.6471660347,80.415305088,25899,19.891325564,283.5,77.58611111111111
42081,287.42857142857144,20,0.119,-4,-20.76923076923077,1,94.67116183929721,6.6878727634,90.551097973,24855,19.2981067,158.5,77.56388888888888
51680,307,1,0.101,-14.23076923076923,-31,1,1603.0503543350117,10.156822013,62.390716704,22016,14.396171736,286.5,80.935
20111,588,7.428571428571429,0.224,-10.153846153846153,-23.46153846153846,1,39.412244364096196,12.275350068,70.693887326,23317,15.191881698,364.5,80.05333333333334
27083,393.7142857142857,3,0.20900000000000002,-5.923076923076923,-24.153846153846153,1,35.9240124909831,5.2844560819,83.292364119,28860,15.84142963,359.4,73.505
32019,166.85714285714286,2.4285714285714284,0.10600000000000001,5.153846153846154,-21.76923076923077,1,25.932505227951687,13.204695213,74.331637041,23519,21.16721617,1440.5,70.525
26099,8734.857142857143,936.1428571428571,0.077,-8.384615384615385,-29.53846153846154,1,1794.3569349021675,6.394151893,78.58244385,28588,16.991651415,176.8,75.33166666666666
17115,319.14285714285717,22,0.078,-3.076923076923077,-24.076923076923077,1,186.682269353919,5.5362227143,76.185155474,27010,20.016808007,205.7,76.955
37113,417.7142857142857,2.142857142857143,0.192,7.615384615384615,-14.23076923076923,1,65.92712508491176,15.590876001,88.998157857,25195,28.499362335,516.9,74.05055555555556
17117,103.42857142857143,3,0.065,-8.666666666666666,-21.25,1,53.866034859094206,5.9535682624,95.952596385,26779,19.875091033,210.3,75.13142857142857
16065,112,0,0.308,-0.7272727272727273,-39.36363636363637,1,81.21321241316669,8.6437521165,88.138611846,15103,6.9662120904,1481.9,69.05222222222223
17119,1715.142857142857,71,0.08,-8.692307692307692,-27,1,372.70715048007514,4.9205690007,84.762214466,29100,17.199133332,165.5,77.44333333333333
18095,743.1428571428571,64,0.14600000000000002,5.6923076923076925,-24.153846153846153,1,287.3587071540682,9.0541455835,84.808818198,22997,18.292052669,274.3,72.95
21151,298,1,0.182,-3.230769230769231,-31.923076923076923,1,199.6887070815428,6.2140042437,89.592716092,22271,13.789407587,305.1,79.56055555555555
28089,1958.142857142857,49.142857142857146,0.072,-6.461538461538462,-27.076923076923077,1,142.50227583031682,10.607614196,55.234308435,35435,13.294518603,100.6,82.77888888888889
31119,398.2857142857143,5,0.333,-5.6923076923076925,-20.076923076923077,0,61.32774460326688,11.285059706,78.752260398,24458,15.944281193,472.7,76.75722222222223
36053,389,17,0.018,-1.3846153846153846,-25.384615384615383,1,110.08234111100276,4.9842631279,93.043294018,26824,18.299314923,158.2,73.87666666666667
39097,266,9,0.124,-0.38461538461538464,-22.923076923076923,1,93.44940009844609,6.6609657026,88.318735505,25687,15.452682773,275.8,76.43944444444445
47113,574.7142857142857,7.571428571428571,0.156,-5,-22.23076923076923,1,176.1385115131277,9.6069474554,55.717432509,23724,17.02269351,132,80.47444444444444
19123,130.85714285714286,17,0.136,-6.090909090909091,-21.454545454545453,0,39.105734884461434,5.0501069699,92.786363636,25823,18.304545455,256,77.41222222222223
39099,2215.285714285714,245,0.14500000000000002,-1.5384615384615385,-24.846153846153847,1,566.2474681718419,6.7766369107,75.565009885,24651,20.96524155,355.7,74.87611111111111
41045,551.4285714285714,6.857142857142857,0.27699999999999997,-1.3846153846153846,-24.53846153846154,1,3.082031054755237,10.150616157,60.432872254,17150,16.455655004,1234.4,77.18888888888888
51683,1555.7142857142858,20,0.056,-13.076923076923077,-30.692307692307693,1,4163.987791415199,16.560612163,40.207968108,29365,10.374390625,58.5,81.02833333333334
12081,7467.285714285715,152.42857142857142,0.11099999999999999,-24.846153846153847,-28.384615384615383,1,475.5541748892838,16.054229912,70.911853718,29140,27.395626243,8.5,83.61
55071,227.42857142857142,1,0.264,7.923076923076923,-18.615384615384617,1,136.04325907577044,6.501651213,90.263550598,26751,20.478286162,198.4,70.87515151515152
55073,447.2857142857143,3.4285714285714284,0.259,-7.538461538461538,-20.384615384615383,1,87.61605037259359,6.4905998209,88.516407242,28773,17.706825767,365.8,70.36833333333333
55075,212,3,0.197,13.153846153846153,-13.461538461538462,1,29.363250569474797,6.208527692,95.06356037,25231,23.796804669,190.5,70.61666666666666
12083,3115.714285714286,42.285714285714285,0.133,-14,-23.23076923076923,1,214.31638370313425,15.358412201,70.084755415,22390,28.940182289,26.5,80.95277777777778
17121,107.57142857142857,0,0.193,-1.7692307692307692,-18.76923076923077,1,67.26895843485515,6.173415024,90.890483785,23366,19.691653376,173.7,78.51944444444445
18097,13400.857142857143,711.2857142857143,0.104,-10.307692307692308,-29.384615384615383,1,2351.6551362844916,11.683586369,54.80061173,25208,12.607288382,241.1,77.0261111111111
19125,123.42857142857143,0,0.10200000000000001,4.846153846153846,-21.76923076923077,0,59.86938429275156,4.1996557659,94.387403838,27020,17.831592181,282.2,76.26555555555555
28091,475,14.714285714285714,0.233,-4.25,-18.5,1,47.58618132827566,15.980520133,65.029334412,19707,18.575763706,36.6,81.62666666666667
29127,73.28571428571429,0.8571428571428571,0.271,12.692307692307692,-18,1,66.0481551001516,10.030462231,90.207050923,22303,18.07498601,234.7,78.42
39101,2812.8571428571427,40.857142857142854,0.264,0.07692307692307693,-19.692307692307693,1,162.5234021313664,6.8112037095,88.137489273,21177,17.742429815,303,76.72444444444444
41047,2320.1428571428573,63.57142857142857,0.042,-8.307692307692308,-27.384615384615383,1,276.58945457906407,10.194258518,64.954680167,23348,15.668496373,62.5,70.69111111111111
45067,436.14285714285717,11.571428571428571,0.316,-9.692307692307692,-28.307692307692307,0,65.3546289507936,13.609777742,38.377525049,18373,19.8524437,28,81
47115,151.42857142857142,4,0.237,6.076923076923077,-19.76923076923077,1,56.93483370683467,11.30611165,91.667541557,22056,20.076990376,204.2,83.09333333333333
54049,150.28571428571428,2,0.129,-11.538461538461538,-23.923076923076923,1,183.6993820964785,6.5624578898,93.012104034,24250,19.54293456,366.7,80.22222222222221
26103,110.57142857142857,11,0.061,11.461538461538462,-25.307692307692307,1,37.27865887983803,5.695941568,92.087618017,24275,19.121715076,372.2,67.88166666666666
18099,692.5714285714286,17.571428571428573,0.22299999999999998,14,-16,1,105.56797800889873,12.764730551,86.885919391,23372,17.862394049,241.1,76.40611111111112
19127,1264.2857142857142,21.857142857142858,0.14100000000000001,-2.230769230769231,-19.384615384615383,0,71.15248966527118,8.1398244413,69.963232535,25197,18.188639604,296.9,74.25777777777778
21157,104.14285714285714,2,0.14400000000000002,13.461538461538462,-19.923076923076923,1,103.6060865061322,6.1200213298,96.056554775,25138,21.830015068,176.2,79.51333333333334
28093,429.14285714285717,4.857142857142857,0.019,-9.5,-28,1,51.25629811880031,14.352202619,47.569885194,19104,17.528419509,147.5,79.18277777777777
47117,190.28571428571428,2,0.348,1.5384615384615385,-22.53846153846154,1,83.45719819155813,10.567179412,85.434789063,23407,16.120891845,218.5,79.20444444444445
54051,92.14285714285714,0,0.16999999999999998,-1.0769230769230769,-21.384615384615383,1,105.73903364431452,7.4857404555,96.634724704,23166,22.368036381,359.4,77.14333333333333
12085,3339,59.42857142857143,0.045,-27,-28.307692307692307,1,282.4803665558556,16.991320052,77.981754002,35892,30.880232674,5.5,82.69388888888889
27091,191.28571428571428,5,0.295,7.375,-22,1,28.347501062969105,6.5034733708,92.802628254,29034,23.502653525,353.9,72.84
37117,199.42857142857142,6,0.173,-2.857142857142857,-16.571428571428573,1,51.50904469450537,10.936604379,52.066516695,21149,23.139693882,11.6,82.4738888888889
51690,147.28571428571428,1.4285714285714286,0.139,-1.7,-26.9,1,1236.8267202780962,10.101793505,43.80716168,22221,18.927298093,286.8,77.02
21161,45.42857142857143,1,0.175,2.076923076923077,-19.076923076923077,1,71.74934891599845,6.5541714948,88.752186589,24124,18.349854227,278.3,78.225
26105,94.85714285714286,0,0.1,52.61538461538461,-14.307692307692308,1,58.082166944275585,6.3519235967,91.243986254,24643,23.553264605,195.1,71.28555555555556
53045,97.71428571428571,1,0.035,12.923076923076923,-24.692307692307693,1,63.64467711559484,9.0907137177,79.991451295,25628,22.800616728,82.6,65.08055555555556
48321,540.1428571428571,7,0.05499999999999999,-11.076923076923077,-25.23076923076923,1,33.59791739248769,21.772360402,43.658349748,22939,17.019588531,13.7,81.56222222222222
15009,144.57142857142858,6,0.05,-45.61538461538461,-36,1,139.86374956771078,5.4173924499,30.141680671,30599,18.280335153,15.5,82.20777777777776
47119,793.8571428571429,4,0.189,-7.384615384615385,-26.153846153846153,1,139.8820174231281,10.660010088,78.991944032,24986,15.914776341,207.9,76.62666666666667
48323,1436.4285714285713,25.285714285714285,0.096,-33.23076923076923,-34.15384615384615,1,44.41675146817732,27.039314254,2.6912883645,16086,11.825254339,274.6,91.69777777777779
40097,223.14285714285714,5,0.348,12.538461538461538,-20.23076923076923,0,62.44145161313277,19.499727784,64.672683485,21756,18.429951103,221,79.86611111111111
40087,328.2857142857143,4,0.191,6.461538461538462,-25.076923076923077,0,65.22131778612395,14.730546121,78.799549831,27217,15.490809053,360.3,83.16055555555555
21145,280.2857142857143,3,0.14300000000000002,-5.615384615384615,-23.384615384615383,1,262.48401622610027,5.8723895679,83.244575031,28926,19.802283231,125.9,80.8488888888889
40089,752.2857142857143,18.428571428571427,0.272,26.76923076923077,-23.076923076923077,0,17.870043227476536,21.323612738,62.159434914,18507,18.227685533,143.9,80.28333333333333
29119,861.2857142857143,5.142857142857143,0.297,17,-4.666666666666667,1,42.11463407129373,20.26250593,76.99107375,18761,15.282953462,395,80.69555555555556
17109,119.71428571428571,15,0.132,-13.384615384615385,-22.23076923076923,1,53.828666700947934,7.1379951899,87.741612419,22387,17.639793023,215.5,74.42
37111,439.57142857142856,4.857142857142857,0.189,5.923076923076923,-19.153846153846153,1,102.3129901827586,12.8872719,87.349199024,19233,20.473773266,328.6,76.83555555555556
13189,222.71428571428572,8.428571428571429,0.125,6.153846153846154,-22.923076923076923,1,83.73364357097763,15.105151567,53.086247736,19497,17.54214853,151.8,81.795
17111,2621.5714285714284,110.57142857142857,0.041999999999999996,-3.3076923076923075,-26.923076923076923,1,509.07197517409463,5.9537428688,80.620604725,34589,14.591178663,237.4,72.79222222222222
40091,116.71428571428571,1,0.14200000000000002,5.636363636363637,-16.90909090909091,0,32.596815380089694,20.726700424,67.686096392,21456,25.253595761,219.5,81.90166666666667
42083,25.857142857142858,1,0.016,12.76923076923077,-19.615384615384617,1,43.514288857203404,6.2896953986,93.392403827,24303,19.429798867,652.9,70.7761111111111
38053,61.142857142857146,0,0.372,-18.666666666666668,-32.333333333333336,0,3.882691782595389,12.845458459,77.420774648,37938,9.1549295775,643.1,68.445
35031,3862.714285714286,210.14285714285714,0.06999999999999999,-14.076923076923077,-27.846153846153847,1,13.64015554738496,17.380284814,8.4396182045,12882,12.406971919,1972.4,72.05388888888889
17113,441.14285714285717,15,0.14700000000000002,-9.307692307692308,-33.61538461538461,1,146.40988953840713,5.1281505601,79.287499711,31752,13.227023399,263.7,75.50888888888889
48309,3763.5714285714284,29.428571428571427,0.07100000000000001,-16.307692307692307,-28.846153846153847,1,234.68502852287253,17.910175472,55.629263924,22878,14.380987168,152.4,85.81444444444445
27085,114.71428571428571,0,0.237,3,-17.384615384615383,1,73.09739303202157,4.7582977551,90.770217155,28241,18.721601204,323.1,72.39388888888888
47107,403.85714285714283,19.714285714285715,0.16399999999999998,1.5384615384615385,-18.692307692307693,1,122.30508557500013,12.162097393,89.068218073,20472,19.626536549,204.2,83.09333333333333
20113,111.71428571428571,0,0.185,0.6666666666666666,-23.083333333333332,1,32.46669943314654,9.0378625016,91.614395346,28722,19.833899849,470.3,80.16833333333334
21163,60.714285714285715,2,0.172,-0.2,-27.5,1,94.1347711179021,5.7855028969,89.071913634,24018,14.020546753,230.1,77.595
